,Price,Bedrooms,Bathrooms,City,Location
384,"KSh 60,000",2.0,,Nairobi,Kileleshwa
385,"KSh 60,000",2.0,2.0,Nairobi,Kilimani
386,"KSh 60,000",2.0,,Nairobi,Kilimani
387,"KSh 60,000",3.0,2.0,Nairobi, Kiambu Road
388,"KSh 60,000",1.0,1.0,Nairobi, Westlands Area
389,"KSh 60,500",2.0,2.0,Nairobi, Loresho
390,"KSh 62,000",3.0,2.0,Nairobi,Ngong Road
391,"KSh 62,500",2.0,2.0,Nairobi, Westlands Area
392,"KSh 65,000",1.0,1.0,Nairobi,Kilimani
393,"KSh 65,000",1.0,1.0,Nairobi,Kilimani
394,"KSh 65,000",2.0,2.0,Nairobi, Kileleshwa
395,"KSh 65,000",2.0,1.0,Nairobi, Kilimani
396,"KSh 65,000",2.0,2.0,Nairobi, Lavington
397,"KSh 65,000",3.0,2.0,Nairobi, Nyali Area
398,"KSh 65,000",2.0,2.0,Nairobi, Kilimani
399,"KSh 65,000",3.0,2.0,Nairobi, Lavington
400,"KSh 65,000",2.0,2.0,Nairobi,Waiyaki Way
401,"KSh 65,000",3.0,3.0,Nairobi,Loresho
402,"KSh 65,000",2.0,,Nairobi,Kilimani
403,"KSh 65,000",2.0,2.0,Nairobi,Kileleshwa
404,"KSh 65,000",2.0,,Nairobi,Kilimani
405,"KSh 65,000",2.0,,Nairobi, Kilimani
406,"KSh 65,000",2.0,,Nairobi,Kilimani
407,"KSh 65,000",2.0,,Nairobi, Hurlingham
408,"KSh 65,000",1.0,,Nairobi,Kileleshwa
409,"KSh 65,000",3.0,2.0,Nairobi,Rhapta Road
410,"KSh 65,000",3.0,,Nairobi,Waiyaki Way
411,"KSh 65,000",2.0,1.0,Nairobi, Westlands Area
412,"KSh 65,000",3.0,,Nairobi, Langata Area
413,"KSh 65,000",1.0,1.0,Nairobi, Lavington
414,"KSh 65,000",1.0,1.0,Nairobi, Lavington
415,"KSh 65,000",2.0,2.0,Nairobi,Upper Hill
416,"KSh 65,000",2.0,2.0,Nairobi, Parklands
417,"KSh 65,000",2.0,2.0,Nairobi,Kileleshwa
418,"KSh 65,000",1.0,1.0,Nairobi,Kilimani
419,"KSh 65,000",3.0,2.0,Nairobi,Kileleshwa
420,"KSh 65,000",3.0,2.0,Nairobi, Riverside
421,"KSh 65,000",2.0,2.0,Nairobi, Kilimani
422,"KSh 65,000",3.0,2.0,Nairobi, Kileleshwa
423,"KSh 65,000",3.0,3.0,Nairobi,Waiyaki Way
424,"KSh 65,000",1.0,,Nairobi, Mombasa Road
425,"KSh 65,000",2.0,2.0,Nairobi, Lavington
426,"KSh 65,000",2.0,2.0,Nairobi, Westlands Area
427,"KSh 65,000",2.0,,Nairobi,Lavington
428,"KSh 65,000",2.0,3.0,Nairobi, Kilimani
429,"KSh 65,000",2.0,,Nairobi, Brookside
430,"KSh 65,000",3.0,,Nairobi,Nyali Area
431,"KSh 65,000",2.0,2.0,Nairobi,Kilimani
432,"KSh 65,000",2.0,2.0,Nairobi,Kilimani
433,"KSh 65,000",2.0,,Nairobi,Valley Arcade
434,"KSh 65,000",2.0,2.0,Nairobi,Kileleshwa
435,"KSh 65,000",2.0,2.0,Nairobi, Kilimani
436,"KSh 65,000",1.0,2.0,Nairobi, Kilimani
437,"KSh 65,000",2.0,2.0,Nairobi,Kileleshwa
438,"KSh 65,000",3.0,2.0,Nairobi,Kileleshwa
439,"KSh 65,000",2.0,2.0,Nairobi,Kileleshwa
440,"KSh 65,000",3.0,3.0,Nairobi, Lavington
441,"KSh 65,000",3.0,3.0,Nairobi, Westlands Area
442,"KSh 65,000",3.0,2.0,Nairobi,Ngong Road
443,"KSh 65,000",1.0,1.0,Nairobi, Kilimani
444,"KSh 65,000",2.0,2.0,Nairobi,Kileleshwa
445,"KSh 65,000",1.0,1.0,Nairobi, Lavington
446,"KSh 65,000",2.0,2.0,Nairobi, Kilimani
447,"KSh 65,000",3.0,2.0,Nairobi, Kilimani
448,"KSh 65,000",2.0,2.0,Nairobi, Kilimani
449,"KSh 65,000",2.0,2.0,Nairobi, Kilimani
450,"KSh 65,000",3.0,2.0,Nairobi,Rhapta Road
451,"KSh 65,000",2.0,2.0,Nairobi,Kileleshwa
452,"KSh 65,000",3.0,2.0,Nairobi, Mkomani
453,"KSh 65,000",2.0,,Nairobi, Westlands Area
454,"KSh 65,000",2.0,2.0,Nairobi, Lavington
455,"KSh 65,000",2.0,2.0,Nairobi, Valley Arcade
456,"KSh 65,000",2.0,2.0,Nairobi,Kileleshwa
457,"KSh 65,000",3.0,,Nairobi, State House
458,"KSh 65,000",3.0,,Nairobi,Thindigua
459,"KSh 65,000",2.0,,Nairobi,Kileleshwa
460,"KSh 65,000",2.0,2.0,Nairobi, Loresho
461,"KSh 65,000",2.0,,Nairobi,Kileleshwa
462,"KSh 65,000",0.0,1.0,Nairobi,Nairobi West
463,"KSh 65,000",2.0,,Nairobi,Kilimani
464,"KSh 65,000",3.0,2.0,Nairobi,Kileleshwa
465,"KSh 65,000",3.0,,Nairobi, Lavington
466,"KSh 66,000",3.0,1.0,Nairobi, Kiambu Road
467,"KSh 66,000",3.0,2.0,Nairobi, Ngong Road
468,"KSh 67,000",3.0,3.0,Nairobi,Westlands Area
469,"KSh 67,000",2.0,2.0,Nairobi,Kileleshwa
470,"KSh 67,500",2.0,2.0,Nairobi, Brookside
471,"KSh 67,500",3.0,2.0,Nairobi, Lavington
472,"KSh 68,000",3.0,2.0,Nairobi,Kileleshwa
473,"KSh 68,000",2.0,2.0,Nairobi, Lavington
474,"KSh 69,997",2.0,2.0,Nairobi, Parklands
475,"KSh 70,000",2.0,2.0,Nairobi, Kileleshwa
476,"KSh 70,000",2.0,,Nairobi, Kileleshwa
477,"KSh 70,000",2.0,,Nairobi,Kilimani
478,"KSh 70,000",3.0,3.0,Nairobi,Kilimani
479,"KSh 70,000",3.0,2.0,Nairobi, Kilimani
480,"KSh 70,000",3.0,2.0,Nairobi, Kiambu Road
481,"KSh 70,000",3.0,3.0,Nairobi, Kiambu Road
482,"KSh 70,000",3.0,2.0,Nairobi, Kiambu Road
483,"KSh 70,000",3.0,2.0,Nairobi, Kiambu Road
484,"KSh 70,000",3.0,2.0,Nairobi, Kilimani
485,"KSh 70,000",3.0,2.0,Nairobi, Kilimani
486,"KSh 70,000",3.0,2.0,Nairobi, Kileleshwa
487,"KSh 70,000",3.0,2.0,Nairobi,Kilimani
488,"KSh 70,000",3.0,2.0,Nairobi, Kilimani
489,"KSh 70,000",3.0,2.0,Nairobi,Kahawa West
490,"KSh 70,000",3.0,,Nairobi,Waiyaki Way
491,"KSh 70,000",2.0,2.0,Nairobi,Lavington
492,"KSh 70,000",2.0,,Nairobi,Valley Arcade
493,"KSh 70,000",3.0,,Nairobi, Thika Road
494,"KSh 70,000",2.0,2.0,Nairobi,Kileleshwa
495,"KSh 70,000",2.0,,Nairobi,Kilimani
496,"KSh 70,000",2.0,,Nairobi,Kilimani
497,"KSh 70,000",2.0,3.0,Nairobi,Milimani
498,"KSh 70,000",3.0,2.0,Nairobi,Mountain View
499,"KSh 70,000",3.0,2.0,Nairobi,Kiambu Road
500,"KSh 70,000",2.0,2.0,Nairobi, Rhapta Road
501,"KSh 70,000",3.0,2.0,Nairobi, Kilimani
502,"KSh 70,000",4.0,3.0,Nairobi, kizingo
503,"KSh 70,000",2.0,3.0,Nairobi,Westlands Area
504,"KSh 70,000",3.0,,Nairobi, Kilimani
505,"KSh 70,000",3.0,2.0,Nairobi, Kilimani
506,"KSh 70,000",4.0,4.0,Nairobi, Zimmermann
507,"KSh 70,000",2.0,,Nairobi, Runda
508,"KSh 70,000",3.0,2.0,Nairobi,Ruaka
509,"KSh 70,000",2.0,2.0,Nairobi, Parklands
510,"KSh 70,000",2.0,,Nairobi, Runda
511,"KSh 70,000",3.0,,Nairobi,Lavington
512,"KSh 70,000",3.0,2.0,Nairobi, Lavington
513,"KSh 70,000",3.0,4.0,Nairobi, Nyali Area
514,"KSh 70,000",2.0,3.0,Nairobi,Kilimani
515,"KSh 70,000",2.0,2.0,Nairobi, Kileleshwa
516,"KSh 70,000",2.0,2.0,Nairobi,Westlands Area
517,"KSh 70,000",3.0,,Nairobi, Westlands Area
518,"KSh 70,000",2.0,,Nairobi,Kileleshwa
519,"KSh 70,000",2.0,2.0,Nairobi,Kileleshwa
520,"KSh 70,000",3.0,2.0,Nairobi,Kileleshwa
521,"KSh 70,000",3.0,3.0,Nairobi, Lavington
522,"KSh 70,000",2.0,3.0,Nairobi, Westlands Area
523,"KSh 70,000",3.0,2.0,Nairobi, Rhapta Road
524,"KSh 70,000",3.0,3.0,Nairobi, Lavington
525,"KSh 70,000",3.0,,Nairobi,Lavington
526,"KSh 70,000",2.0,,Nairobi,Kileleshwa
527,"KSh 70,000",1.0,,Nairobi,Kilimani
528,"KSh 70,000",3.0,2.0,Nairobi, Ngong Road
529,"KSh 70,000",3.0,3.0,Nairobi, Waiyaki Way
530,"KSh 70,000",2.0,2.0,Nairobi, Kilimani
531,"KSh 70,000",3.0,2.0,Nairobi, Kilimani
532,"KSh 70,000",3.0,2.0,Nairobi, Parklands
533,"KSh 70,000",2.0,1.0,Nairobi,Lavington
534,"KSh 70,000",3.0,2.0,Nairobi,Ngong Road
535,"KSh 70,000",3.0,2.0,Nairobi, Parklands
536,"KSh 70,000",2.0,2.0,Nairobi, Kileleshwa
537,"KSh 70,000",2.0,2.0,Nairobi, Kilimani
538,"KSh 70,000",1.0,1.0,Nairobi,Lavington
539,"KSh 70,000",3.0,3.0,Nairobi, Kileleshwa
540,"KSh 70,000",3.0,2.0,Nairobi, Valley Arcade
541,"KSh 70,000",4.0,5.0,Nairobi,Kiambu Road
542,"KSh 70,000",4.0,5.0,Nairobi,Kiambu Road
543,"KSh 70,000",2.0,,Nairobi,Westlands Area
544,"KSh 70,000",4.0,5.0,Nairobi,Madaraka
545,"KSh 70,000",3.0,,Nairobi,Kilimani
546,"KSh 70,000",2.0,,Nairobi,Kilimani
547,"KSh 72,000",3.0,3.0,Nairobi, Kiambu Road
548,"KSh 72,500",2.0,2.0,Nairobi,Kileleshwa
549,"KSh 73,000",3.0,4.0,Nairobi, Shanzu
550,"KSh 75,000",2.0,2.0,Nairobi, Westlands Area
551,"KSh 75,000",3.0,3.0,Nairobi,Thindigua
552,"KSh 75,000",2.0,2.0,Nairobi, Westlands Area
553,"KSh 75,000",3.0,2.0,Nairobi,Kilimani
554,"KSh 75,000",3.0,2.0,Nairobi,Dennis Pritt
555,"KSh 75,000",3.0,3.0,Nairobi,Kilimani
556,"KSh 75,000",2.0,2.0,Nairobi, Westlands Area
557,"KSh 75,000",2.0,2.0,Nairobi, Kileleshwa
558,"KSh 75,000",2.0,2.0,Nairobi, Lavington
559,"KSh 75,000",3.0,2.0,Nairobi, Kilimani
560,"KSh 75,000",2.0,2.0,Nairobi, Riverside
561,"KSh 75,000",3.0,3.0,Nairobi,Lavington
562,"KSh 75,000",3.0,5.0,Nairobi,Kilimani
563,"KSh 75,000",2.0,3.0,Nairobi,Lavington
564,"KSh 75,000",3.0,3.0,Nairobi, Westlands Area
565,"KSh 75,000",2.0,2.0,Nairobi,Kilimani
566,"KSh 75,000",3.0,3.0,Nairobi,Westlands Area
567,"KSh 75,000",2.0,2.0,Nairobi,Westlands Area
568,"KSh 75,000",1.0,1.0,Nairobi, Kilimani
569,"KSh 75,000",2.0,3.0,Nairobi,Lavington
570,"KSh 75,000",4.0,3.0,Nairobi, Lavington
571,"KSh 75,000",2.0,3.0,Nairobi, Kilimani
572,"KSh 75,000",3.0,2.0,Nairobi,Riara Road
573,"KSh 75,000",3.0,4.0,Nairobi,Riara Road
574,"KSh 75,000",3.0,,Nairobi, Lavington
575,"KSh 75,000",4.0,3.0,Nairobi, Kiambu Road
576,"KSh 75,000",2.0,3.0,Nairobi, Kilimani
577,"KSh 75,000",3.0,,Nairobi,Waiyaki Way
578,"KSh 75,000",1.0,,Nairobi, Karen
579,"KSh 75,000",3.0,3.0,Nairobi,Rhapta Road
580,"KSh 75,000",3.0,,Nairobi,Kilimani
581,"KSh 75,000",3.0,3.0,Nairobi, Kilimani
582,"KSh 75,000",3.0,2.0,Nairobi,Lavington
583,"KSh 75,000",3.0,3.0,Nairobi,Lavington
584,"KSh 75,000",3.0,3.0,Nairobi,Lavington
585,"KSh 75,000",2.0,2.0,Nairobi,Kilimani
586,"KSh 75,000",2.0,2.0,Nairobi,Westlands Area
587,"KSh 75,000",3.0,3.0,Nairobi, Waiyaki Way
588,"KSh 75,000",3.0,2.0,Nairobi, Kileleshwa
589,"KSh 75,000",3.0,2.0,Nairobi, Riverside
590,"KSh 75,000",3.0,2.0,Nairobi, Lavington
591,"KSh 75,000",2.0,2.0,Nairobi, Kilimani
592,"KSh 75,000",3.0,2.0,Nairobi, Riverside
593,"KSh 75,000",3.0,3.0,Nairobi, Lavington
594,"KSh 75,000",2.0,2.0,Nairobi, Kilimani
595,"KSh 75,000",3.0,2.0,Nairobi, Kilimani
596,"KSh 75,000",3.0,,Nairobi, Kilimani
597,"KSh 75,000",2.0,1.0,Nairobi, Parklands
598,"KSh 75,000",2.0,3.0,Nairobi, Riverside
599,"KSh 75,000",4.0,3.0,Nairobi, Riara Road
600,"KSh 75,000",3.0,,Nairobi, Kilimani
601,"KSh 75,000",3.0,,Nairobi, Kilimani
602,"KSh 75,000",3.0,2.0,Nairobi, Lavington
603,"KSh 75,000",3.0,,Nairobi,Kilimani
604,"KSh 75,000",2.0,2.0,Nairobi,Kitengela
605,"KSh 75,000",2.0,2.0,Nairobi, Kilimani
606,"KSh 75,000",2.0,3.0,Nairobi, Lavington
607,"KSh 75,000",2.0,,Nairobi, Westlands Area
608,"KSh 75,000",2.0,2.0,Nairobi, Kileleshwa
609,"KSh 75,000",2.0,2.0,Nairobi,Lavington
610,"KSh 75,000",2.0,2.0,Nairobi, Westlands Area
611,"KSh 75,000",2.0,2.0,Nairobi,Kilimani
612,"KSh 75,000",2.0,2.0,Nairobi,Kilimani
613,"KSh 75,000",3.0,3.0,Nairobi, Lavington
614,"KSh 75,000",3.0,2.0,Nairobi, Kilimani
615,"KSh 75,000",3.0,3.0,Nairobi, Lavington
616,"KSh 75,000",4.0,4.0,Nairobi, Kilimani
617,"KSh 75,000",2.0,,Nairobi,Riverside
618,"KSh 75,000",3.0,3.0,Nairobi,Kileleshwa
619,"KSh 75,000",2.0,2.0,Nairobi, Kilimani
620,"KSh 75,000",2.0,1.0,Nairobi,Kilimani
621,"KSh 75,000",3.0,3.0,Nairobi,Kilimani
622,"KSh 75,000",2.0,,Nairobi,Kilimani
623,"KSh 75,000",3.0,5.0,Nairobi, Lavington
624,"KSh 75,000",2.0,3.0,Nairobi,Kileleshwa
625,"KSh 75,000",3.0,2.0,Nairobi,Riara Road
626,"KSh 75,000",3.0,2.0,Nairobi, Lavington
627,"KSh 75,000",3.0,,Nairobi, Kilimani
628,"KSh 75,000",2.0,3.0,Nairobi,Kilimani
629,"KSh 75,000",4.0,3.0,Nairobi, Kiambu Road
630,"KSh 75,000",3.0,3.0,Nairobi, Lavington
631,"KSh 75,000",2.0,2.0,Nairobi, Kilimani
632,"KSh 75,000",3.0,2.0,Nairobi, Valley Arcade
633,"KSh 75,000",3.0,2.0,Nairobi, Naivasha Road
634,"KSh 75,000",2.0,,Nairobi,Lavington
635,"KSh 75,000",3.0,,Nairobi,Kilimani
636,"KSh 75,000",3.0,4.0,Nairobi,Westlands Area
637,"KSh 75,000",3.0,,Nairobi,Kileleshwa
638,"KSh 75,000",1.0,,Nairobi,Riverside
639,"KSh 75,000",2.0,2.0,Nairobi,Lavington
640,"KSh 75,000",4.0,,Nairobi,Rhapta Road
641,"KSh 75,000",3.0,3.0,Nairobi, Lavington
642,"KSh 75,000",3.0,2.0,Nairobi, Lavington
643,"KSh 75,000",3.0,,Nairobi,Lavington
644,"KSh 75,000",2.0,2.0,Nairobi,Parklands
645,"KSh 75,000",2.0,2.0,Nairobi, Kilimani
646,"KSh 75,000",3.0,2.0,Nairobi, Rhapta Road
647,"KSh 75,000",2.0,2.0,Nairobi,Lavington
648,"KSh 76,000",3.0,4.0,Nairobi,Lavington
649,"KSh 77,000",3.0,3.0,Nairobi, Westlands Area
650,"KSh 77,000",3.0,3.0,Nairobi, Kilimani
651,"KSh 78,000",2.0,2.0,Nairobi, Kilimani
652,"KSh 78,000",2.0,,Nairobi,Kilimani
653,"KSh 78,000",3.0,2.0,Nairobi,Kilimani
654,"KSh 79,000",3.0,2.0,Nairobi,Kileleshwa
655,"KSh 80,000",3.0,3.0,Nairobi,Riara Road
656,"KSh 80,000",2.0,2.0,Nairobi, Lavington
657,"KSh 80,000",2.0,3.0,Nairobi, Kilimani
658,"KSh 80,000",3.0,,Nairobi,Rhapta Road
659,"KSh 80,000",3.0,3.0,Nairobi,Rhapta Road
660,"KSh 80,000",3.0,4.0,Nairobi, Lavington
661,"KSh 80,000",4.0,3.0,Nairobi, Kileleshwa
662,"KSh 80,000",3.0,2.0,Nairobi,Kilimani
663,"KSh 80,000",3.0,2.0,Nairobi, Lavington
664,"KSh 80,000",3.0,3.0,Nairobi, Kilimani
665,"KSh 80,000",4.0,4.0,Nairobi, Kilimani
666,"KSh 80,000",2.0,2.0,Nairobi, Kilimani
667,"KSh 80,000",3.0,2.0,Nairobi, Lavington
668,"KSh 80,000",3.0,3.0,Nairobi,Rhapta Road
669,"KSh 80,000",3.0,3.0,Nairobi, Rhapta Road
670,"KSh 80,000",1.0,1.0,Nairobi, Kilimani
671,"KSh 80,000",1.0,,Nairobi, Kileleshwa
672,"KSh 80,000",3.0,2.0,Nairobi, Lavington
673,"KSh 80,000",3.0,3.0,Nairobi, Rhapta Road
674,"KSh 80,000",1.0,1.0,Nairobi, Kilimani
675,"KSh 80,000",1.0,,Nairobi, Kileleshwa
676,"KSh 80,000",3.0,3.0,Nairobi, Westlands Area
677,"KSh 80,000",3.0,3.0,Nairobi,Westlands Area
678,"KSh 80,000",3.0,2.0,Nairobi,Westlands Area
679,"KSh 80,000",3.0,,Nairobi, Riverside
680,"KSh 80,000",2.0,,Nairobi, Westlands Area
681,"KSh 80,000",1.0,1.0,Nairobi,Nyari
682,"KSh 80,000",2.0,2.0,Nairobi,Old Muthaiga
683,"KSh 80,000",2.0,2.0,Nairobi,Kilimani
684,"KSh 80,000",1.0,,Nairobi,Kileleshwa
685,"KSh 80,000",3.0,,Nairobi,Kilimani
686,"KSh 80,000",3.0,4.0,Nairobi, Kileleshwa
687,"KSh 80,000",3.0,4.0,Nairobi, Kileleshwa
688,"KSh 80,000",3.0,4.0,Nairobi, Mombasa CBD
689,"KSh 80,000",3.0,3.0,Nairobi,Kileleshwa
690,"KSh 80,000",3.0,4.0,Nairobi,Kileleshwa
691,"KSh 80,000",2.0,2.0,Nairobi,Rhapta Road
692,"KSh 80,000",2.0,,Nairobi,Kileleshwa
693,"KSh 80,000",2.0,2.0,Nairobi, Lavington
694,"KSh 80,000",2.0,2.0,Nairobi, Kilimani
695,"KSh 80,000",3.0,4.0,Nairobi,Upper Hill
696,"KSh 80,000",3.0,2.0,Nairobi, Karen
697,"KSh 80,000",2.0,3.0,Nairobi, Lavington
698,"KSh 80,000",3.0,3.0,Nairobi, Kilimani
699,"KSh 80,000",3.0,3.0,Nairobi, Kileleshwa
700,"KSh 80,000",2.0,3.0,Nairobi, Kileleshwa
701,"KSh 80,000",3.0,4.0,Nairobi, Lavington
702,"KSh 80,000",2.0,,Nairobi,Riverside
703,"KSh 80,000",4.0,1.0,Nairobi, Ruaraka
704,"KSh 80,000",1.0,2.0,Nairobi, Kilimani
705,"KSh 80,000",1.0,1.0,Nairobi,Kilimani
706,"KSh 80,000",2.0,2.0,Nairobi,Westlands Area
707,"KSh 80,000",3.0,3.0,Nairobi, Loresho
708,"KSh 80,000",3.0,3.0,Nairobi, Ruaka
709,"KSh 80,000",3.0,,Nairobi,Riverside
710,"KSh 80,000",2.0,,Nairobi,Kileleshwa
711,"KSh 80,000",2.0,,Nairobi,Lavington
712,"KSh 80,000",2.0,,Nairobi, Kilimani
713,"KSh 80,000",3.0,3.0,Nairobi, Lavington
714,"KSh 80,000",3.0,2.0,Nairobi,Westlands Area
715,"KSh 80,000",4.0,3.0,Nairobi,Ruaka
716,"KSh 80,000",3.0,2.0,Nairobi,Lavington
717,"KSh 80,000",3.0,2.0,Nairobi, Kilimani
718,"KSh 80,000",2.0,2.0,Nairobi, Kilimani
719,"KSh 80,000",2.0,2.0,Nairobi, Kilimani
720,"KSh 80,000",2.0,2.0,Nairobi, Kileleshwa
721,"KSh 80,000",3.0,2.0,Nairobi, Lavington
722,"KSh 80,000",3.0,2.0,Nairobi, Lavington
723,"KSh 80,000",2.0,2.0,Nairobi, Kilimani
724,"KSh 80,000",2.0,2.0,Nairobi, Kilimani
725,"KSh 80,000",2.0,2.0,Nairobi, Kilimani
726,"KSh 80,000",3.0,3.0,Nairobi, Rhapta Road
727,"KSh 80,000",2.0,2.0,Nairobi, Kilimani
728,"KSh 80,000",3.0,4.0,Nairobi,Kilimani
729,"KSh 80,000",3.0,4.0,Nairobi, Kilimani
730,"KSh 80,000",2.0,,Nairobi,Ngong Road
731,"KSh 80,000",3.0,2.0,Nairobi,Kilimani
732,"KSh 80,000",3.0,3.0,Nairobi,Lavington
733,"KSh 80,000",2.0,3.0,Nairobi, Kilimani
734,"KSh 80,000",4.0,,Nairobi,Kilimani
735,"KSh 80,000",2.0,2.0,Nairobi,Rhapta Road
736,"KSh 80,000",2.0,,Nairobi,Lavington
737,"KSh 80,000",2.0,,Nairobi,Kilimani
738,"KSh 80,000",3.0,2.0,Nairobi,Rhapta Road
739,"KSh 80,000",3.0,3.0,Nairobi,Kilimani
740,"KSh 80,000",3.0,3.0,Nairobi, Kilimani
741,"KSh 83,000",3.0,4.0,Nairobi, Kileleshwa
742,"KSh 85,000",2.0,2.0,Nairobi, Rhapta Road
743,"KSh 85,000",3.0,2.0,Nairobi,Lavington
744,"KSh 85,000",2.0,2.0,Nairobi,Kilimani
745,"KSh 85,000",1.0,1.0,Nairobi,Kileleshwa
746,"KSh 85,000",1.0,1.0,Nairobi,Kileleshwa
747,"KSh 85,000",1.0,1.0,Nairobi,Riverside
748,"KSh 85,000",3.0,3.0,Nairobi,Kilimani
749,"KSh 85,000",1.0,1.0,Nairobi,Kilimani
750,"KSh 85,000",3.0,2.0,Nairobi,Lavington
751,"KSh 85,000",2.0,2.0,Nairobi, Waiyaki Way
752,"KSh 85,000",3.0,3.0,Nairobi, Riara Road
753,"KSh 85,000",3.0,4.0,Nairobi, Kileleshwa
754,"KSh 85,000",2.0,1.0,Nairobi,Westlands Area
755,"KSh 85,000",2.0,2.0,Nairobi, Kilimani
756,"KSh 85,000",2.0,2.0,Nairobi, Lavington
757,"KSh 85,000",2.0,2.0,Nairobi, Kileleshwa
758,"KSh 85,000",3.0,2.0,Nairobi,Kilimani
759,"KSh 85,000",2.0,2.0,Nairobi, Lavington
760,"KSh 85,000",3.0,2.0,Nairobi, Lavington
761,"KSh 85,000",4.0,4.0,Nairobi,Westlands Area
762,"KSh 85,000",2.0,2.0,Nairobi, Kileleshwa
763,"KSh 85,000",3.0,3.0,Nairobi,Kilimani
